13,Estimates,AFRICA,,903,-0.5,-0.4,-0.6,-0.6,-1.2,-0.8,-0.7,-0.6,-0.1,-0.6,-0.5,-0.7,-0.6
14,Estimates,Eastern Africa,,910,-0.4,-0.4,-0.5,-0.3,-1.0,-0.7,-0.7,-0.2,-2.0,0.3,-0.4,-0.4,-0.5
15,Estimates,Burundi,,108,-5.8,-5.3,-5.8,-3.5,-14.6,-7.7,-6.3,-6.0,-10.6,-14.4,1.5,2.5,-1.5
16,Estimates,Comoros,,174,0,-6.7,-8.5,-5.0,-4.5,7.1,-2.7,-2.3,-1.4,-2.4,-3.5,-3.1,-2.7
17,Estimates,Djibouti,,262,3.0,13.1,36.3,36.4,36.5,62.6,5.1,35.4,-14.7,3.0,-2.4,-0.4,1.4
18,Estimates,Eritrea,,232,0.2,0.5,0.9,0.6,1.0,0.9,0.8,-2.7,-25.8,-4.3,6.0,-7.7,-6.9
19,Estimates,Ethiopia,,231,-0.2,-0.2,-0.2,-0.3,-0.4,-11.8,1.3,3.5,5.6,-0.5,-0.2,-0.1,-0.1
20,Estimates,Kenya,,404,0,0,-0.5,-0.4,-0.3,-0.0,0.0,0.0,1.7,-0.1,0.1,-1.0,-0.2
21,Estimates,Madagascar,,450,0,0,0,-0.3,-0.5,-0.7,-0.2,-0.2,-0.2,-0.1,-0.1,-0.1,-0.1
22,Estimates,Malawi,,454,-2.1,-2.5,-3.2,-2.9,-2.1,-1.2,-0.9,21.5,-19.4,-0.7,-0.6,-0.5,-0.4
23,Estimates,Mauritius,1,480,1.0,-2.6,-8.7,-7.4,-4.8,-4.4,-4.4,-6.9,-1.0,-1.5,-3.2,-2.0,-1.9
24,Estimates,Mayotte,,175,30.7,22.9,17.0,2.7,2.4,-3.9,11.9,14.5,19.7,6.8,0.2,-2.1,-1.3
25,Estimates,Mozambique,,508,-0.7,-0.7,-0.6,-0.5,-0.5,1.6,-6.0,-19.8,9.0,-0.6,0.3,-0.4,-0.2
26,Estimates,Réunion,,638,1.9,-2.5,-1.3,5.8,-10.0,-7.3,1.2,-0.7,3.0,2.8,-0.2,-3.1,-3.3
27,Estimates,Rwanda,,646,0,0,-9.1,1.1,-1.0,-0.8,-1.8,0.9,-41.0,34.7,-1.7,-1.6,-1.4
28,Estimates,Seychelles,,690,-10.0,-10.8,-3.9,-4.0,0.8,-0.6,-9.1,-15.1,1.7,-0.3,5.9,-5.6,-4.8
29,Estimates,Somalia,,706,0,-0.1,-0.1,0.1,0,73.1,-12.2,-11.3,-21.4,-2.4,-3.8,-3.3,-3.5
30,Estimates,South Sudan,,728,0,0,0,0,1.3,2.7,5.9,-14.4,-38.3,13.2,11.7,17.3,7.7
31,Estimates,Uganda,,800,0,0,3.4,1.2,-4.7,-2.9,-1.7,2.9,1.3,-0.4,-0.0,-0.9,-0.8
32,Estimates,United Republic of Tanzania,2,834,0,0,0.5,0.6,1.6,-0.3,0.4,0.6,4.3,-1.3,-1.6,-1.2,-0.8
33,Estimates,Zambia,,894,0,0,0.2,-0.2,1.2,0.6,1.8,0.1,-0.5,1.6,-1.6,-1.9,-0.5
34,Estimates,Zimbabwe,,716,-0.3,-0.4,-0.7,-1.8,-1.6,-4.6,2.5,1.8,-3.7,-3.7,-5.6,-4.4,-3.3
35,Estimates,Middle Africa,,911,-0.0,-0.0,-0.0,0.0,-0.9,-0.4,-0.9,-0.4,3.8,-2.2,0.4,0.3,-0.2
36,Estimates,Angola,,24,0,-2.8,-4.6,-7.0,-2.2,0.3,4.8,-2.7,2.2,-1.7,1.9,0.8,0.7
37,Estimates,Cameroon,,120,0,0,0,-0.0,-0.1,0,-0.4,-0.4,-0.8,-0.7,-0.7,-0.6,-0.3
38,Estimates,Central African Republic,,140,0,0,1.5,1.5,-2.1,0.4,3.3,-3.2,3.2,1.4,-1.2,-5.9,-17.6
39,Estimates,Chad,,148,0,-0.2,-0.3,-2.4,-2.5,-8.2,-5.5,0.1,-0.3,1.8,4.8,1.4,1.5
40,Estimates,Congo,,178,0,0,0,0.1,0.9,-0.9,0.2,0.2,1.7,3.3,2.9,4.7,-2.6
41,Estimates,Democratic Republic of the Congo,,180,0,1.0,1.5,2.6,0.3,0.8,-3.2,0.5,6.8,-4.5,-0.9,-0.1,0.0
42,Estimates,Equatorial Guinea,,226,0,0,2.3,3.4,-49.4,-23.3,42.3,10.2,8.6,12.5,14.6,18.7,16.9
43,Estimates,Gabon,,266,1.3,1.2,3.6,5.8,1.0,1.5,1.3,1.1,1.0,1.7,4.7,9.0,9.6
44,Estimates,Sao Tome and Principe,,678,-30.8,-11.3,-28.4,-2.1,-6.4,-2.8,-12.1,-11.0,-9.3,-12.5,-7.6,-6.8,-6.0
45,Estimates,Northern Africa,,912,-1.4,-1.3,-1.9,-2.2,-3.0,-1.7,-0.6,-0.8,-0.3,-2.0,-1.7,-2.5,-1.7
46,Estimates,Algeria,,12,-6.6,-3.7,-4.8,-1.8,-3.2,-2.5,-0.8,-0.8,-0.9,-1.1,-1.3,-2.1,-0.8
47,Estimates,Egypt,,818,-0.5,-0.4,-0.3,-1.5,-2.9,-2.7,-1.7,-0.8,-1.5,-0.6,-0.2,-0.7,-0.6
48,Estimates,Libya,,434,0,6.8,5.8,5.0,4.9,3.9,6.4,0.3,0.2,-2.2,-0.7,-4.0,-14.0
49,Estimates,Morocco,,504,0,-0.2,-3.6,-6.3,-5.9,-3.1,-3.0,-3.5,-3.6,-4.0,-4.4,-3.6,-1.8
50,Estimates,Sudan,,729,0,0,0,0,0.4,2.7,2.8,1.6,5.9,-4.9,-3.8,-6.6,-3.2
51,Estimates,Tunisia,,788,-1.0,-9.5,-6.5,-4.0,-3.6,-2.4,2.5,1.3,3.2,-0.8,-2.8,-0.6,-1.2
52,Estimates,Western Sahara,,732,64.2,61.6,59.7,53.7,-29.5,107.7,12.2,10.7,10.2,21.4,48.2,2.3,1.1
53,Estimates,Southern Africa,,913,-0.2,-0.4,0.5,1.3,1.4,0.2,0.6,-0.5,3.1,1.1,1.8,1.9,2.6
54,Estimates,Botswana,,72,-2.3,-8.0,-5.3,-1.9,0.6,3.3,0.1,0.9,2.4,3.0,2.4,1.9,1.4
55,Estimates,Lesotho,,426,-5.3,-6.3,-5.6,-4.6,-4.4,-1.1,-3.7,-8.2,-5.5,-8.2,-4.2,-4.0,-2.4
56,Estimates,Namibia,,516,0,0,0,-0.2,-0.7,-9.3,-5.4,11.7,3.1,4.0,-5.1,-4.8,-0.1
57,Estimates,South Africa,,710,0.1,0.2,1.1,1.9,1.8,0.5,1.1,-0.7,3.7,1.4,2.5,2.5,3.0
58,Estimates,Swaziland,,748,-1.9,-1.2,-5.4,-4.5,-3.3,-3.4,-4.4,4.4,-8.4,-2.4,-8.5,-1.0,-1.0
59,Estimates,Western Africa,3,914,-0.1,0.1,-0.2,-0.5,-0.7,-0.6,-0.9,-1.0,-0.2,-0.4,-0.6,-0.6,-0.7
60,Estimates,Benin,,204,-2.0,-1.9,-1.9,-1.7,-1.6,-1.1,-0.5,-0.4,2.5,-0.1,0.7,-1.1,-0.9
61,Estimates,Burkina Faso,,854,-4.6,-4.4,-5.8,-5.4,-5.8,-6.7,-6.0,-4.4,-3.2,-2.5,-2.0,-1.7,-1.5
62,Estimates,Cabo Verde,,132,-6.3,-22.8,-1.1,3.4,-25.7,-20.0,-13.5,-16.9,-3.5,-2.6,-4.3,-7.2,-4.3
63,Estimates,Côte d'Ivoire,,384,4.9,6.1,10.2,8.4,13.5,11.3,9.3,5.8,5.6,2.3,-4.2,-2.3,0.6
64,Estimates,Gambia,,270,11.8,21.7,-1.7,0.1,3.9,-1.2,5.8,11.7,-3.0,-4.6,-2.1,-1.8,-1.5
65,Estimates,Ghana,,288,2.7,4.6,0,-8.9,-3.6,-10.9,3.5,-0.4,-0.2,-1.3,1.6,1.6,-0.4
66,Estimates,Guinea,,324,0,-0.6,-0.7,-0.7,-12.8,-15.9,-1.6,5.8,23.0,-5.9,-8.0,-5.9,-4.4
67,Estimates,Guinea-Bissau,,624,-3.6,-3.4,-6.3,-2.1,-4.0,-20.1,-7.1,-5.9,-5.6,-9.9,-6.1,-3.4,-1.2
68,Estimates,Liberia,,430,-0.0,1.5,1.3,1.2,1.4,1.4,0,-37.3,-28.8,36.3,-3.3,9.7,-0.9
69,Estimates,Mali,,466,-1.4,-1.9,-2.6,-3.4,-3.1,-5.2,-5.8,-11.8,-3.8,-2.8,-1.1,-1.4,-3.7
70,Estimates,Mauritania,,478,-0.4,-0.4,-0.4,-0.5,-1.0,-1.4,-1.9,-3.2,-2.8,1.0,0.5,0.6,2.1
71,Estimates,Niger,,562,0.4,-1.6,-0.6,-0.5,-0.6,-0.6,-2.9,-2.5,-0.1,0.5,-0.5,-0.4,-0.3
72,Estimates,Nigeria,,566,0.0,0.0,0.0,-0.2,-0.1,2.5,-1.7,-0.2,-0.2,-0.2,-0.3,-0.4,-0.4
73,Estimates,Senegal,,686,2.5,2.9,2.9,4.4,2.9,-5.1,-2.8,-1.7,-1.7,-4.5,-2.9,-2.7,-1.4
74,Estimates,Sierra Leone,,694,0,0,0,0,0,0,0,3.1,-21.0,-6.8,19.6,2.0,-0.6
75,Estimates,Togo,,768,-6.5,-7.5,-9.5,14.5,-4.4,-7.8,3.3,-1.1,-4.7,3.5,-0.4,-0.3,-0.3
76,Estimates,ASIA,,935,0.0,0.2,-0.0,0.1,-0.1,-0.1,-0.0,-0.1,-0.4,-0.3,-0.4,-0.5,-0.3
77,Estimates,Eastern Asia,,906,-0.2,0.1,-0.2,0.3,-0.1,0.0,0.0,-0.0,-0.1,-0.0,-0.2,-0.2,-0.1
78,Estimates,China,4,156,-0.1,-0.0,-0.3,-0.0,-0.2,-0.0,-0.0,-0.1,-0.1,-0.1,-0.3,-0.4,-0.2
79,Estimates,"China, Hong Kong SAR",5,344,14.8,11.7,-1.7,3.9,3.6,17.8,6.3,8.0,5.3,11.7,1.9,2.6,2.1
80,Estimates,"China, Macao SAR",6,446,-33.6,-49.0,20.6,29.9,-9.0,-8.4,19.3,21.3,12.0,13.7,20.3,16.6,14.9
81,Estimates,"China, Taiwan Province of China",,158,-2.3,0.1,4.5,6.9,-0.3,-2.5,-0.7,0.7,-1.3,-2.6,1.8,2.2,1.5
82,Estimates,Dem. People's Republic of Korea,,408,-11.0,0,0,0,0,0,0,0,0,-0.1,-0.1,-0.2,-0.2
83,Estimates,Japan,,392,0,-0.2,-0.3,1.6,1.3,0.4,0.1,-0.5,0.1,-0.2,0.3,0.4,0.6
84,Estimates,Mongolia,,496,0,0,0,0,0,0,0,0,-7.9,-4.5,-1.2,-1.1,-1.1
85,Estimates,Republic of Korea,,410,0,3.6,0.3,-0.3,-1.2,-0.9,0.5,0.8,0.3,0.7,0.3,-0.6,0.7
86,Estimates,South-Central Asia,7,921,0.2,0.3,0.2,0.0,-0.3,-0.1,-0.3,-0.3,-0.7,-0.7,-0.6,-1.3,-0.8
87,Estimates,Central Asia,,5500,8.7,10.0,7.5,5.0,-0.3,-2.1,-3.4,-5.2,-8.7,-7.2,-2.0,-1.3,-0.6
88,Estimates,Kazakhstan,,398,15.4,21.8,12.6,2.8,-1.9,-5.7,-5.6,-8.1,-17.3,-17.0,0.6,-0.4,1.9
89,Estimates,Kyrgyzstan,,417,1.9,2.8,8.7,7.5,-0.8,-2.7,-2.8,-6.1,-12.4,-1.2,-6.9,-2.9,-4.9
90,Estimates,Tajikistan,,762,4.3,-2.0,1.8,1.9,-0.8,-0.9,-1.8,-2.8,-10.5,-9.8,-2.5,-2.0,-2.5
91,Estimates,Turkmenistan,,795,1.4,4.0,3.1,2.8,2.1,-0.4,-2.3,-2.3,2.2,-3.0,-5.4,-2.5,-1.9
92,Estimates,Uzbekistan,,860,5.6,2.5,3.4,8.0,1.1,1.0,-2.2,-3.6,-3.0,-2.0,-1.9,-1.0,-0.4
93,Estimates,Southern Asia,,5501,-0.1,-0.1,-0.1,-0.2,-0.3,-0.0,-0.1,-0.1,-0.4,-0.4,-0.6,-1.3,-0.8
94,Estimates,Afghanistan,,4,-0.5,-0.5,-0.4,-0.4,-0.3,-16.9,-53.0,-24.7,31.7,-4.1,8.2,-5.8,2.9
95,Estimates,Bangladesh,,50,-0.3,0.0,-0.5,-0.5,-8.7,-2.8,-1.8,-0.4,-1.4,-1.2,-2.2,-4.8,-3.2
96,Estimates,Bhutan,,64,5.3,4.8,4.2,7.2,6.2,5.3,0.4,0.6,-32.7,0.1,9.4,4.9,2.6
97,Estimates,India,,356,-0.1,-0.1,-0.0,-0.1,0.7,0.4,0.2,0.0,-0.1,-0.1,-0.4,-0.5,-0.4
98,Estimates,Iran (Islamic Republic of),,364,-0.0,-0.0,-0.1,0.4,0.5,2.4,9.4,5.2,-7.2,1.9,-0.2,-1.5,-1.0
99,Estimates,Maldives,,462,-0.1,-0.3,-1.2,-5.3,3.8,0,0,-2.5,-2.6,-0.8,9.2,10.5,11.2
100,Estimates,Nepal,,524,-0.9,-1.7,-1.3,-0.4,-0.1,-0.6,-1.3,-2.4,0.8,-4.1,-6.5,-7.8,-2.7
101,Estimates,Pakistan,,586,-0.0,-0.1,-0.4,-0.8,-0.4,1.9,3.3,0.3,-1.7,-1.1,-0.9,-1.7,-1.3
102,Estimates,Sri Lanka,,144,-0.4,-1.6,-0.9,-0.7,-2.2,-3.3,-5.1,-1.6,-2.9,-5.0,-4.7,-5.2,-4.7
103,Estimates,South-Eastern Asia,,920,-0.0,-0.1,-0.1,-0.5,-0.1,-0.8,-0.2,-0.0,-0.7,-0.1,-1.0,-1.3,-0.4
104,Estimates,Brunei Darussalam,,96,18.9,13.9,10.6,16.6,13.4,8.3,2.8,2.4,2.8,2.0,1.9,-1.1,1.0
105,Estimates,Cambodia,,116,0,0,0,-7.4,-3.4,-2.4,-2.5,-1.9,8.3,6.1,-0.6,-4.3,-2.0
106,Estimates,Indonesia,,360,-0.2,-0.3,-0.2,-0.1,-0.1,-0.3,-0.1,-0.2,-0.4,-0.3,-0.8,-0.6,-0.7
107,Estimates,Lao People's Democratic Republic,,418,-0.0,0.0,0.0,0.0,0.0,-12.6,-2.0,0.0,-2.7,-5.3,-5.3,-3.7,-5.5
108,Estimates,Malaysia,8,458,-0.7,-1.5,-1.1,-2.7,-2.3,-0.1,-1.0,5.2,3.1,4.5,5.3,5.3,5.3
109,Estimates,Myanmar,,104,0,0,0,0,0,0,-0.3,-1.0,-3.3,-2.4,-5.3,-5.9,-1.9
110,Estimates,Philippines,,608,0.0,0.0,0.0,-1.6,-1.2,-1.4,-0.7,-1.0,-1.5,-2.1,-2.7,-3.3,-1.3
111,Estimates,Singapore,,702,11.3,9.3,0.0,-0.0,0.5,1.2,10.8,8.4,15.3,13.8,20.7,18.8,12.7
112,Estimates,Thailand,,764,0,0,0,0,2.0,1.3,1.4,1.9,-2.1,2.3,1.2,0.2,0.5
113,Estimates,Timor-Leste,,626,0.2,0.7,0.3,0.3,0.7,-30.0,3.3,-1.4,-1.0,-35.8,0.8,-17.6,-8.5
114,Estimates,Viet Nam,,704,0,0,0,0,0,-3.2,-1.1,-1.0,-1.1,-0.6,-1.6,-2.0,-0.4
115,Estimates,Western Asia,,922,1.1,1.0,1.0,0.2,0.7,0.9,1.7,-0.0,-0.2,-0.7,1.6,6.0,3.2
116,Estimates,Armenia,,51,6.8,7.0,6.9,8.7,6.5,1.2,-3.2,-3.9,-29.4,-14.2,-10.6,-12.5,-2.1
117,Estimates,Azerbaijan,9,31,0,0,0,-1.6,-1.9,-1.7,-3.2,-4.6,-3.1,-2.8,0.9,1.2,0
118,Estimates,Bahrain,,48,4.9,10.6,-4.8,-8.0,16.0,31.3,1.7,5.6,2.1,12.8,40.0,51.1,6.4
119,Estimates,Cyprus,10,196,-5.4,-2.4,-14.9,-2.6,1.0,-0.4,-8.0,4.7,10.7,11.8,11.7,11.0,4.0
120,Estimates,Georgia,11,268,2.5,3.5,4.6,3.8,-3.1,-3.9,-1.9,-1.6,-20.9,-15.0,-12.1,-13.7,-14.9
121,Estimates,Iraq,,368,-0.0,-0.0,-0.0,-0.2,-0.2,-0.8,-2.7,-7.6,-1.6,-0.2,-2.1,-3.2,2.8
122,Estimates,Israel,,376,35.2,17.6,18.1,5.4,10.7,3.5,0.1,3.0,18.6,8.6,3.3,7.8,0.5
123,Estimates,Jordan,,400,42.3,29.5,6.8,35.2,-3.1,-7.3,6.2,10.6,20.3,-6.2,-3.5,20.2,23.9
124,Estimates,Kuwait,,414,4.6,46.7,73.7,48.1,21.6,23.5,14.8,12.5,-70.6,26.4,2.5,36.4,38.7
125,Estimates,Lebanon,,422,0.2,4.8,2.1,-6.4,-0.8,-20.8,-16.2,-17.0,6.3,-1.9,30.5,8.8,49.1
126,Estimates,Oman,,512,-4.2,-3.8,-3.4,-1.5,6.3,15.0,12.3,1.3,10.4,-17.3,1.3,19.2,45.2
127,Estimates,Qatar,,634,37.4,21.9,54.2,46.0,50.2,29.3,68.7,27.1,-4.1,10.7,58.7,127.3,56.5
128,Estimates,Saudi Arabia,,682,1.6,1.4,5.6,7.0,14.8,19.1,24.3,9.9,-1.3,-3.5,6.5,7.8,10.8
129,Estimates,State of Palestine,12,275,-14.3,-13.2,-13.7,-49.0,-5.3,-11.8,-7.5,-4.1,3.0,4.8,-11.2,-4.7,-2.0
130,Estimates,Syrian Arab Republic,,760,-3.8,-0.7,-0.6,-0.5,-2.3,-3.9,-1.8,-2.5,-1.0,-1.7,-4.4,3.8,-41.8
131,Estimates,Turkey,,792,-0.2,-0.5,-1.0,-1.1,-1.3,-1.2,-0.3,-0.4,-0.4,-0.3,-0.1,-0.1,4.3
132,Estimates,United Arab Emirates,,784,-0.4,-0.4,62.4,55.8,134.3,97.2,30.3,32.2,34.2,34.6,60.0,103.7,11.0
133,Estimates,Yemen,,887,-2.2,-3.0,-3.7,-8.3,-10.8,-2.0,-1.1,-0.9,9.0,-1.2,-1.2,-0.6,-0.6
134,Estimates,EUROPE,,908,-0.5,-1.0,0.1,-0.1,0.6,0.6,0.4,0.7,1.4,1.0,2.3,2.4,1.1
135,Estimates,Eastern Europe,,923,-0.1,-1.7,-0.8,-0.3,-0.2,0.3,0.5,-0.0,1.0,0.7,0.6,1.1,0.4
136,Estimates,Belarus,,112,-8.6,-4.1,-3.0,1.5,0.8,0.8,1.0,-0.5,-1.2,1.1,-0.1,1.3,1.6
137,Estimates,Bulgaria,,100,-2.7,-1.1,-0.0,-0.2,-1.0,-2.2,-0.5,-4.1,-8.3,-3.3,-2.2,-2.2,-0.7
138,Estimates,Czechia,,203,1.3,-0.8,0.5,-2.6,0.2,0.2,-1.0,0.1,0.6,0.9,0.9,4.8,1.1
139,Estimates,Hungary,,348,0.5,-3.5,0.4,0.3,-0.5,0.2,-2.2,-1.7,1.9,1.5,1.2,0.5,0.6
140,Estimates,Poland,,616,0,-1.9,-0.4,-0.9,-1.0,-0.6,-0.7,-1.6,-0.8,-0.4,-1.0,-0.9,-0.4
141,Estimates,Republic of Moldova,13,498,7.3,10.0,6.4,4.3,3.0,-1.3,-0.4,-3.9,-6.1,-7.7,-0.6,-2.3,-0.5
142,Estimates,Romania,,642,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9,-1.8,-1.7,-4.5,-5.4,-4.3,-7.4,-3.0
143,Estimates,Russian Federation,,643,0.1,-2.1,-2.3,-0.9,-0.4,0.9,1.6,1.2,3.4,3.1,2.4,3.0,1.4
144,Estimates,Slovakia,,703,3.8,0.9,-1.2,-2.6,-0.7,-0.4,-1.4,-1.4,-0.6,-0.1,0.0,-0.3,0.4
145,Estimates,Ukraine,14,804,0.2,-1.6,2.1,1.2,0.9,0.4,0.8,0,0.3,-1.9,-0.7,1.2,-0.9
146,Estimates,Northern Europe,15,924,-1.3,-0.2,0.5,0.2,0.8,0.7,0.1,0.7,0.4,1.4,2.7,5.2,2.5
147,Estimates,Channel Islands,16,830,4.2,4.2,5.2,6.6,6.9,2.7,8.2,8.9,3.0,5.2,6.1,5.7,4.5
148,Estimates,Denmark,,208,-0.8,-1.4,0.1,0.9,0.9,0.6,0.4,1.3,2.5,2.8,1.7,3.2,3.8
149,Estimates,Estonia,,233,6.5,4.5,6.9,6.2,4.4,4.2,3.5,2.0,-14.9,-0.2,-2.7,-2.3,-1.6
150,Estimates,Finland,17,246,-1.6,-1.3,-2.9,-4.3,1.2,-1.2,1.1,0.7,1.9,0.9,1.2,2.2,3.0
151,Estimates,Iceland,,352,-0.6,0.4,-0.8,-2.8,-1.0,-3.5,0.2,0.5,-0.8,0.7,2.0,7.8,-1.3
152,Estimates,Ireland,,372,-10.1,-14.5,-7.7,-3.5,2.4,3.2,-2.9,-6.5,-0.6,4.4,9.9,9.0,-6.0
153,Estimates,Latvia,,428,2.9,6.5,7.2,6.1,4.5,2.9,2.4,3.2,-9.0,-3.8,-6.3,-7.9,-8.1
154,Estimates,Lithuania,,440,-5.6,-1.8,1.7,1.7,2.3,2.3,2.5,2.0,-5.5,-5.3,-5.8,-9.3,-9.7
155,Estimates,Norway,18,578,-0.2,-0.5,-0.1,0.2,0.8,1.0,1.2,1.8,2.2,2.7,3.0,6.9,8.8
156,Estimates,Sweden,,752,1.5,1.3,2.1,3.3,0.5,2.1,0.7,3.2,3.6,1.3,3.2,5.7,5.3
157,Estimates,United Kingdom,,826,-1.4,0.3,0.5,-0.3,0.4,0.1,-0.3,0.3,0.7,1.7,3.2,6.6,3.1
158,Estimates,Southern Europe,19,925,-1.8,-3.0,-2.4,-2.5,0.1,1.0,0.4,-0.4,-0.2,0.8,5.8,4.0,-1.3
159,Estimates,Albania,,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-27.8,-11.5,-11.4,-14.4,-6.4
160,Estimates,Bosnia and Herzegovina,,70,-3.6,-3.2,-3.0,-5.3,-4.2,-3.6,-1.4,-6.1,-35.0,-8.4,-0.3,-3.2,-8.9
161,Estimates,Croatia,,191,-0.0,-0.0,0.1,-0.1,-0.8,0.8,2.3,1.1,-6.1,-8.3,-0.1,-0.5,-1.5
162,Estimates,Greece,,300,-1.8,-5.0,-6.2,-4.4,0.5,6.6,2.0,3.5,8.8,5.4,2.0,1.4,-2.9
163,Estimates,Italy,,380,-0.9,-2.3,-0.9,-0.9,0.1,0.6,0.9,-0.0,0.5,0.8,5.6,3.4,0.9
164,Estimates,Malta,,470,-18.7,-17.8,-7.4,-7.9,-6.0,-3.0,1.7,0.7,2.0,3.3,2.7,3.2,4.5
165,Estimates,Montenegro,,499,4.8,-0.9,-0.8,-20.4,-0.7,-2.6,-0.7,-9.8,-6.6,-7.0,-2.6,-0.2,-1.0
166,Estimates,Portugal,,620,-6.2,-7.5,-12.3,-15.9,2.4,4.2,-1.4,-3.0,3.0,3.4,3.4,1.7,-2.7
167,Estimates,Serbia,20,688,1.0,-1.4,-2.3,-2.3,-0.5,0.2,-0.2,-0.6,3.7,-10.2,-5.9,-2.6,-2.2
168,Estimates,Slovenia,,705,-2.7,-1.2,-2.7,-1.8,2.1,3.9,7.2,3.3,-1.7,0.1,1.5,3.9,1.6
169,Estimates,Spain,21,724,-3.0,-3.1,-1.2,-0.9,0.6,0.4,-0.2,-0.3,1.6,4.5,13.4,9.9,-2.4
170,Estimates,TFYR Macedonia,22,807,0,-6.2,-5.3,-3.5,-6.9,-1.6,-7.5,-9.9,-10.1,-0.5,-1.4,-0.7,-0.9
171,Estimates,Western Europe,23,926,0.4,1.4,3.2,1.9,2.3,0.6,0.5,3.0,4.2,1.6,2.2,1.6,3.3
172,Estimates,Austria,,40,-2.2,-1.5,0.4,1.4,2.2,0.1,0.5,2.9,5.8,1.6,4.4,3.7,6.3
173,Estimates,Belgium,,56,1.2,1.0,0.8,1.0,1.5,1.5,0.4,0.9,2.1,1.0,4.2,5.5,4.7
174,Estimates,France,,250,1.4,4.2,6.2,1.7,3.1,0.5,1.0,1.7,1.1,1.3,1.6,1.7,1.1
175,Estimates,Germany,,276,-0.1,0.1,1.8,2.2,1.8,0.6,0,4.4,6.6,1.7,2.0,0.1,4.4
176,Estimates,Luxembourg,,442,3.8,2.7,5.3,3.5,8.8,6.6,1.4,6.9,10.1,9.4,6.5,17.5,18.1
177,Estimates,Netherlands,,528,-1.6,-0.4,0.2,0.9,2.8,2.1,1.0,1.9,2.5,2.3,1.8,0.8,0.7
178,Estimates,Switzerland,,756,5.5,5.0,9.9,3.1,0.8,-4.3,2.5,4.0,7.2,1.8,5.1,9.1,9.8
179,Estimates,LATIN AMERICA AND THE CARIBBEAN,,904,-0.2,-1.0,-1.3,-1.5,-1.5,-1.9,-1.8,-1.8,-1.4,-1.9,-2.1,-0.9,-0.6
